file_name,mean,std,rms,peak_to_peak,kurtosis,skewness,crest_factor,shape_factor,impulse_factor,variance,freq_centroid,rms_freq,std_freq,kurtosis_psd,env_peak_freq_1,env_peak_freq_2,env_peak_freq_3
A.mat,0.017379689610203537,3.353487762569356,3.3535327980077025,22.639166755078122,0.2174923693846198,0.0060579235377978225,3.5560381846164004,1.260397463409375,4.48202150767739,11.245880173702425,4087.408200239106,4931.450091302644,2759.038638299031,46.41167663289944,15.625,62.5,78.125
A.mat,0.063099127091893,3.419332879125999,3.4199150337562267,22.751593683984375,0.16125969069635415,0.01443677208308455,3.498777935787937,1.2664010121083509,4.43085591902421,11.691837338272094,4383.574359005694,5181.141753212074,2761.9749647571584,44.61639915581276,15.625,62.5,3703.125
A.mat,-0.004158802420663663,3.6746588628042565,3.674661216169927,27.51039288046875,0.16335985177214996,-0.005077734677393993,3.9288229492133424,1.2641713831930144,4.966705542027489,13.503117757985871,4066.7925984356575,4904.78138176243,2741.9114435357556,202.92896283060475,15.625,62.5,3812.5
A.mat,0.00548839535628131,3.8875121735349665,3.8875160477953203,27.51039288046875,0.18972978740288626,-0.05623550410021577,3.7137064231182153,1.2586813741701095,4.674373103914797,15.11275089938256,4067.797618844403,4925.458071586088,2777.2575946563466,66.46323237487589,15.625,78.125,140.625
A.mat,0.017520116485787315,3.6293937988312184,3.6294360858783805,27.0054529828125,0.2813566995476351,0.020133814758929412,3.964298871321722,1.266512861285922,5.020835506510226,13.1724993469945,3907.9525808452554,4843.509550116225,2861.3792806847505,391.50211831577525,15.625,62.5,578.125
A.mat,0.007684752876132066,3.1245776519144104,3.1245871020456026,22.874113803515623,0.18952254458296824,0.13401928672327437,3.7814683505851416,1.264821294136454,4.782881692923142,9.76298550284297,4189.458678293185,5075.009110031645,2864.2893446329945,113.98884626544917,15.625,1062.5,500.0
A.mat,0.03148261267615202,3.0616050842033786,3.061766948433681,22.662997899609373,0.20702991400659165,0.0396311459011038,4.1650366589920065,1.2630627123138418,5.260702499393026,9.373425691619977,4503.950331195674,5251.652356101537,2700.793195242688,26.810509735711523,15.625,2265.625,125.0
A.mat,0.03946723710375671,3.238482082956411,3.238722566759045,24.616871384765624,0.23773284151544338,0.06311694849746867,3.937469579025267,1.2621621374898453,4.969725020163772,10.487766201629693,4538.86218153786,5315.564566047244,2766.5785282226125,24.514747618825837,15.625,46.875,156.25
A.mat,0.08110897245665435,3.1555217749801185,3.1565640081878032,22.795611209765624,0.1389436628946421,0.020112941748999393,3.7586755004726533,1.2594322702839835,4.733797218821062,9.957317672373676,4148.364630627656,4992.730299516448,2778.2056682447173,88.2308517975286,15.625,484.375,2890.625
A.mat,0.05622987634344937,3.0946696402933918,3.0951804441013175,22.3951077984375,0.3276463736612909,0.006034564454823476,3.6315375477235645,1.2709518201716141,4.6155092563008235,9.57698018255363,3962.0371857975447,4779.612343275449,2673.3790397825187,49.030735758172874,15.625,31.25,484.375
A.mat,0.028224585282429472,3.2405153279774854,3.2406382423947595,26.238230312109373,0.4335844947846992,0.07982380543734634,4.628090268197471,1.2704200504445635,5.8796186719854235,10.50093959085703,4074.542335644408,4869.173252368443,2665.8868911905656,76.36766691327662,15.625,3031.25,1296.875
A.mat,0.05592479990969542,3.3013283727183516,3.301802024313411,26.86835381015625,0.06445623313377524,0.02050070359396947,4.542357840335528,1.2469940491776894,5.664293196134025,10.898769024515198,3645.763493267738,4477.199987570998,2598.7936200979802,115.94826929248715,15.625,78.125,171.875
A.mat,0.011456196341046138,3.379272000389149,3.379291419373104,25.74688818515625,-0.024856374786085045,-0.018207683199090406,4.106334424969477,1.2440322100459114,5.108412289882385,11.419479252614082,4160.321555026054,4943.370802945264,2669.951208205368,73.73225494216341,15.625,78.125,5234.375
A.mat,0.034575199248608364,3.379569632449809,3.379746491229781,26.6174258765625,0.2900328132957668,0.04043325219945391,4.1057815204141335,1.2610951534012207,5.177781176318559,11.421490900576938,4066.364862641608,4900.198800690139,2734.3418019989326,62.584530347283525,15.625,31.25,5156.25
A.mat,0.07247435794268489,3.3509151188455117,3.3516987731994403,25.53997777734375,0.22328808346660978,0.0378952875959169,3.8186762755948283,1.2686498533287944,4.844563096943526,11.22863213370743,4279.896838405724,5067.059592983867,2712.485202071067,108.02827696048043,15.625,3140.625,218.75
A.mat,0.0020489314379775886,3.296081920950696,3.29608255778554,23.367979228125,0.0809490457122859,0.062435463031326306,3.8598463943194115,1.2644210834233458,4.880471159753045,10.864156029618032,4251.2226584907,5068.330251608861,2759.5429779782016,57.06681557548755,15.625,4937.5,3187.5
A.mat,0.005513058257778928,3.2654391121861246,3.265443766045629,28.096218486328127,0.3660889328252481,0.06316728803725521,4.6231558002474555,1.2669633880209425,5.857369136030188,10.663092595394906,4641.132157249622,5370.416463634364,2702.085359832012,41.51373837979828,15.625,125.0,93.75
A.mat,0.017300015172489927,3.3644973590804086,3.3645418365334696,29.5007139984375,0.623652747005921,-0.016152187200312907,4.486986942308324,1.2753194535121053,5.722341735180604,11.319842479259043,4124.4892917365605,5014.09573844317,2851.2706214290524,375.54069865315853,15.625,796.875,109.375
A.mat,0.004560798139675901,3.4432006917170406,3.4432037122889465,26.8170467578125,0.37353087047628897,0.01745196789338895,4.183330384912468,1.2679608603473997,5.304299193971032,11.855631003440708,3753.658418754768,4569.308748651911,2605.5001277717,108.64234725668499,15.625,1062.5,5062.5
A.mat,0.024259344580754086,3.4684867308803593,3.468571567388024,24.069876526171875,0.08532683496596016,0.030687989576602917,3.4801303590857966,1.2591807697449902,4.382113224366563,12.030400202293123,3702.72444852837,4589.422057592075,2711.572695131545,158.60209371965257,15.625,171.875,156.25
A.mat,0.01446527534132842,3.4001647310916643,3.400195500666153,22.98135395390625,0.08059289410801007,-0.007084639831374046,3.5288545348325555,1.2577689118001911,4.438483528177513,11.56112019855965,4145.545011107807,4903.421968948742,2618.779022072753,43.42726921921952,15.625,3640.625,218.75
A.mat,0.03378324628954771,3.328277593989483,3.3284490457842795,23.65647626015625,0.06805782139329342,0.11196231294883627,3.8790015379104736,1.2581103667377531,4.880212047436855,11.077431742652422,4126.229134919046,4901.544834486579,2645.6331738597623,36.88691469908311,15.625,187.5,203.125
A.mat,0.05859998551894072,3.343116347956618,3.343629894931198,25.667123942578122,0.42806633365694946,0.15957933736825067,4.118351089120869,1.2683030006855787,5.223317044208719,11.176426915974794,4469.642799454687,5266.30144496214,2784.9998482034403,32.94218572947293,15.625,156.25,328.125
A.mat,0.006474558967884812,3.3386304981614097,3.3386367761658846,25.804643664843752,0.3313453483168667,0.0891377340409559,4.124510314422656,1.2599639377652747,5.1967342571134605,11.146453603253502,4115.529632656605,4958.382059075861,2765.4960651736196,120.34436051289536,15.625,281.25,171.875
A.mat,-0.02711369243477936,3.4761069014862853,3.476212643507015,26.198698648828127,0.008739451132147025,0.04422709949020016,4.074634740727933,1.2473726466702375,5.082587920756299,12.083319190560582,4060.736179789071,4857.63962650866,2665.9115550181427,53.97872573734527,15.625,312.5,156.25
A.mat,0.0155364995253647,3.5455854345216853,3.545619474268189,27.472683598828127,0.11948165237544428,0.03392225639664944,3.99487223775328,1.2568638635203475,5.021010555012764,12.571176073492328,4315.729699441669,5123.105646175359,2760.559476488591,159.7335837810583,15.625,4140.625,1062.5
A.mat,0.04743009480353243,3.4855857980258826,3.485908485501706,24.505005188671873,0.03418242253359427,0.01674187132689553,3.817767118898234,1.2589428152562967,4.8063504846586635,12.149308355399729,3580.5260605439516,4412.975640591308,2579.571114394383,106.48151773164979,15.625,78.125,687.5
A.mat,0.01974514426527863,3.4306877422710316,3.4307445628741826,24.964525728515625,-0.01678997799775095,0.02192653200955422,4.197691245368524,1.2469211215276736,5.234189875501817,11.769618384968709,3869.0572394339124,4692.881245725448,2655.8483511800273,143.05821052107544,15.625,4875.0,375.0
A.mat,-0.015845714546481315,3.3771978532043723,3.3772350268167166,26.070711384375,0.09351849621834463,-0.014822134784524769,4.264200241416653,1.2472852993856043,5.318674274755535,11.40546533968822,3746.4265817314877,4586.269921957067,2645.4034975299696,178.85812731234816,15.625,3171.875,3187.5
A.mat,0.0033436410508239783,3.353713674491621,3.3537153412905467,22.57314046640625,0.05684169668930927,-0.05826256354331467,3.4795752710520227,1.252312255228345,4.357514754927938,11.247395410472091,3863.8007628653427,4685.895292662809,2651.161699836634,105.0754436606413,15.625,187.5,203.125
A.mat,0.010147796962269594,3.4194515566190917,3.4194666142320966,23.29985019140625,0.04870855639026317,-0.05939401392060123,3.648050908817206,1.2570646730254897,4.585835922872642,11.69264894806473,4241.884263456615,5026.147759118829,2696.03026539658,57.042470134217005,15.625,3046.875,78.125
A.mat,-0.011907237337199388,3.7176427351215935,3.717661803916995,24.514257280078127,-0.04416878437625993,-0.019666853850909997,3.3554392377962556,1.2530011837726651,4.204369337035958,13.820867506002362,4418.223742261352,5197.272544789864,2736.9583241519413,42.86305304158548,15.625,31.25,437.5
A.mat,-0.020490309882441715,3.5851371935442744,3.5851957477010363,23.570543956640627,-0.0628054079103908,-0.011229417345489323,3.3582180270293613,1.24261862878287,4.17298427990114,12.853208696534516,4307.443707101374,5082.294703160519,2697.3409424702395,27.827983883433767,15.625,3125.0,9875.0
A.mat,0.004542281858968883,3.5018785890547677,3.5018815349472767,29.334737085937498,0.571262418494928,0.030703894950492697,4.464931079864978,1.261090692837564,5.630683028978898,12.26315365248021,4109.919277496582,4972.334938850855,2798.6922439916307,47.29996674443392,15.625,3937.5,156.25
A.mat,0.04528083490462319,3.4653070332121856,3.465602860750132,29.334737085937498,0.8052696795637448,0.023836130638229105,4.511670936238499,1.2782609733708779,5.767092882485324,12.00835283442984,4068.0644121367022,4860.343474983369,2659.659871773134,31.325332664555457,15.625,218.75,3859.375
A.mat,0.03326796349993589,3.18234165549324,3.1825155411533954,24.970693789453122,0.24806621453542776,-0.05303304105705277,3.995088287672026,1.2577405850563634,5.024784680288439,10.127298412287455,4209.045102247936,5017.248611846232,2730.7000861163074,50.01056906280077,15.625,578.125,31.25
A.mat,0.007109627209385655,3.4233953014836316,3.4234026840293357,23.70483946523437,0.2674047267896369,0.08010147766012718,3.6373866859768573,1.2629525973333944,4.59384696256038,11.719635390220205,3977.7848918554523,4808.677262173069,2701.963057827918,161.7321030786018,15.625,406.25,421.875
A.mat,-0.022495107654086324,3.555521438629231,3.555592599050184,23.55232014023437,0.057011903858789736,0.16518322741587932,3.502155828244256,1.25200554488313,4.384718516006579,12.641732700552074,4149.702979184396,4968.494450567823,2732.3803340441837,167.2962489710896,15.625,62.5,671.875
A.mat,-0.022463552743617266,3.43209793313977,3.432171445872736,20.321097308203125,-0.21565509785434767,0.10817395541799693,3.2380345588930934,1.2438281606958064,4.027558569657453,11.77929622266228,4249.599557898477,5025.31373726854,2682.2903935795184,137.80540549997707,15.625,62.5,4640.625
A.mat,0.02498681874228364,3.456631684146576,3.456721993588269,19.96909728515625,-0.3105519199817013,0.007705957664653896,3.0639742917673876,1.2401408403226433,3.799759652919384,11.948302599845995,3795.917193447238,4684.428332298592,2744.9738543260137,139.23387634403508,15.625,5093.75,3187.5
A.mat,0.025513258691128554,3.3815876984886555,3.3816839427922356,21.150841687499998,-0.19854228475131608,-0.00869015189094988,3.204437899830154,1.2409840109841543,3.976656197880864,11.4351353625698,4044.738342838872,4917.532903543557,2796.823483061198,246.13252121337422,15.625,3828.125,3046.875
A.mat,-0.04132465902981942,3.5153501366485926,3.515593024040071,28.39354706015625,0.4612625809547546,0.05742942600658022,4.164141357945126,1.2732614657529535,5.302040729019705,12.35768658323528,3855.0465575674807,4789.032911337533,2841.3821046915104,122.62874167288638,15.625,140.625,31.25
A.mat,-0.02399861747327035,3.5363763221047,3.5364577510813544,28.39354706015625,0.48217752218557086,0.039373969790991344,4.13957336394936,1.277734154218589,5.289274271011634,12.505957491542764,3878.7073300056863,4730.8520406896405,2708.614125167609,117.21391498913101,15.625,734.375,2937.5
A.mat,0.0023713938744628973,3.4088607066776913,3.408861531514596,26.310144295312497,0.19860612243465292,0.0726840909796112,4.059281853774454,1.2635021399581108,5.128911308937149,11.620331317531129,3849.476602302609,4710.085859587154,2714.118400698029,96.14023401482866,15.625,3953.125,2234.375
A.mat,-0.028960304961100747,3.6169686502419136,3.617084587910027,27.300959175,0.07538691816668175,-0.003596785986993901,3.8256030293453547,1.2518617406657224,4.789126067412337,13.08246221683281,4538.193791552447,5272.57134456467,2684.1769117998388,28.847674073318153,15.625,3875.0,3890.625
A.mat,0.010025273557194523,3.5053206940287875,3.5053350302212705,24.020532038671874,-0.022668593411456328,-0.13119036371817983,3.840839549434777,1.2465344059081396,4.787738645943167,12.28727316798646,4443.245318381834,5208.441637122537,2717.615743255402,65.30335467962782,15.625,6843.75,1671.875
A.mat,0.010014527090939333,3.47565101926083,3.475665446852113,26.93564174765625,0.3315253705174146,-0.07489997749806648,3.947596689736305,1.2728643935760575,5.024755266564053,12.080150007688845,4232.936337190668,5056.1804261026,2765.3590122430624,59.34937595361053,15.625,468.75,5093.75
A.mat,-0.0027306449900543015,3.5956348765406103,3.5956359134118783,26.93564174765625,0.2063363271913996,-0.014518780042188454,3.815882848829632,1.2678624785932804,4.838014686738725,12.92859016539521,4479.143596465929,5197.019964181681,2635.5813685677053,29.488898173271338,15.625,31.25,46.875
A.mat,0.015654984449490386,3.784925622702593,3.7849579981723345,27.616511565234376,-0.09649715477710519,0.001729171623882229,3.92308708274817,1.2427841568520839,4.8755504723904854,14.325661969390612,4113.423570313061,4895.115290553983,2653.6578978851744,70.46266008965678,15.625,156.25,171.875
A.mat,-0.01726712294301145,3.644507759593736,3.6445486638641116,27.616511565234376,-0.009345977955443896,0.05599779199468114,4.074227346337856,1.2443356025802785,5.069706140054364,13.282436809738952,3922.4513768550605,4738.386359706654,2658.3228716734006,132.524912159242,15.625,62.5,3093.75
A.mat,-0.011856722100917047,3.2673130325413196,3.2673345458451806,23.50115327109375,-0.05880321434563829,0.03879357104778193,3.749792322020817,1.2438610880410275,4.664220757596705,10.675334452614354,4435.884518151946,5189.800595165576,2693.8743027841606,48.45040461090385,15.625,4296.875,515.625
A.mat,-0.008792404895106501,3.1897097239948122,3.1897218420625486,24.16225725703125,0.07561561573503806,-0.05453173471213719,3.8410327295377313,1.2557936599629245,4.823544549463569,10.174248123347061,4376.315671230073,5150.672443808,2716.116302581527,57.200874004571546,15.625,2906.25,2921.875
A.mat,0.011240787874134819,3.152241001904672,3.1522610439811296,22.773181897265623,0.047869880359678874,-0.08471594695478625,3.7783772020687123,1.2537689381056685,4.737211972400356,9.93662333408897,4283.971582875688,5107.626029593224,2781.264305184211,44.34761966155843,15.625,187.5,4421.875
A.mat,0.04982819955035093,3.3448640337356217,3.3452351567040193,22.15273104023437,0.22187405348056366,-0.05013996544274639,3.329308815852151,1.2595527422176993,4.193440048696138,11.188115404178134,4246.280236733279,5008.805529219101,2656.546062213907,48.68375826389067,15.625,734.375,171.875
A.mat,-0.017789250615588385,3.5817998022433257,3.5818439777282025,22.81369484296875,0.13314240627526885,-0.08690781354653226,3.222918821243768,1.262011902757281,4.067361914030101,12.829289823350328,3920.272488963009,4693.85950857669,2581.4299716505147,58.1559208302612,15.625,31.25,3578.125
A.mat,-0.024191611896983337,3.5185313237969145,3.518614487355249,26.639154273046877,0.1604472563652446,-0.038291751518850344,4.368040845591293,1.2592353895391422,5.5003916157210355,12.380062676540067,4239.04034567352,5059.146399261485,2761.43065038986,55.45273607867946,15.625,812.5,4953.125
A.mat,0.010804426585110466,3.4704922897964194,3.470509108066168,25.19512709765625,0.06981723316168198,0.058893897634601074,4.428587081052537,1.256668887580628,5.565267600700232,12.044316733536395,4008.5435249542525,4816.342003987002,2669.9679975454496,73.65834055922491,15.625,359.375,343.75
A.mat,-0.00766144316698332,3.530838873735795,3.5308471858741295,22.962989954296873,-0.030577939972002977,-0.09626876068714516,3.3545245088444595,1.2581261576098022,4.220415030920389,12.466823152283858,3773.839283294805,4615.378764834411,2657.0393686856355,84.76245222312112,15.625,2968.75,906.25
A.mat,0.005027943117844871,3.37682004661294,3.3768237898088516,22.6401480375,-0.029125162164652885,-0.14368543998408045,3.5075307920256376,1.2539201767747459,4.398163630779652,11.402913627207019,4313.014231534829,5209.106335827631,2921.078064095102,73.87846875032676,15.625,1281.25,328.125
A.mat,0.021606267943486024,3.3657459630072606,3.365815312567539,21.32326702734375,-0.08270798838548865,-0.10175526727547597,3.3823937021264627,1.2533577589743996,4.239349390466346,11.328245887499673,4208.810043220852,5040.521773753134,2773.5857246104224,79.35648148680424,15.625,250.0,3609.375
A.mat,0.0302879068034256,3.41814953932297,3.418283725858982,22.2156732984375,0.06792156492388024,-0.12557693481862856,3.5887560287137457,1.2625280872500808,4.530905284539161,11.683746273173831,4245.361609030354,5082.044186404253,2793.577978352578,235.99689445882285,15.625,4921.875,4937.5
A.mat,0.026676957244023147,3.436039230054267,3.4361427866897087,22.62416715234375,0.0037998296898882344,-0.05796031113879377,3.570103773495568,1.250855515083494,4.465683994497325,11.80636559047192,4287.285006510174,5125.205074541893,2808.3650633532357,87.33011722858382,15.625,421.875,437.5
A.mat,-0.008599793370691151,3.6559298042069184,3.6559399187807307,23.4167629828125,-0.006908627633193554,-0.03923740698526325,3.3546619348862596,1.2448428345053284,4.176026871830941,13.365822733288438,4123.518648779145,4976.17696483925,2785.485799383543,215.03146439224338,15.625,3156.25,156.25
A.mat,-0.02815875879415019,3.8402496351550277,3.8403528712873705,24.351925130859374,-0.08318491224654201,-0.0795210168270639,3.19357176093393,1.2497317060732394,3.9911078852592796,14.747517260308324,4336.207527762154,5156.688355325784,2790.831250744366,142.97933211519208,15.625,140.625,3843.75
A.mat,-0.030898830411682295,3.7460327976661785,3.746160228675691,23.841237721874997,-0.18943865154230455,-0.044307459390543744,3.226632581427931,1.246402465404442,4.021682804446073,14.032761721190695,4016.0134636776006,4879.996708205867,2772.364285526045,197.95644629929262,15.625,5390.625,2937.5
A.mat,0.022100605391224673,3.565504620289529,3.5655731143905376,22.15104884179687,-0.1022000998993251,0.059728737009785975,3.2964560522802717,1.2523465775369067,4.12830545507402,12.712823197305978,4233.3967233579415,4975.164990288913,2613.5452671149046,28.35698650662451,15.625,656.25,640.625
A.mat,0.036192508195599354,3.5552155636037495,3.555399780803815,25.32353491171875,0.14500651707656065,0.010066828614839742,3.809767849884105,1.269034748094138,4.834727783674821,12.639557703690325,4081.5875215235033,4850.871330629806,2621.372917093218,44.302895316876906,15.625,2562.5,2031.25
A.mat,-0.02899952614049074,3.5600700122839073,3.5601881221193232,25.32353491171875,0.10147008709121907,-0.009780462118514618,3.804643831665867,1.2613395876704654,4.798947881866404,12.67409849236314,4304.300692455117,5082.879274382092,2703.452841621881,28.073790117676545,15.625,4453.125,421.875
A.mat,-0.017167803691188057,3.464685625912814,3.464728159594985,24.412203908203125,-0.07549794409820221,0.05842567333532131,3.845380350474251,1.244586205175234,4.7859073378521595,12.004046486406867,4331.561325846422,5107.7919534514285,2706.8644443663507,48.41800923991569,15.625,2968.75,4171.875
A.mat,0.011659284018620281,3.3761727978575085,3.3761929298985303,24.4832767921875,0.05304555671022548,0.0542175136140645,3.9462192656868664,1.253236908809102,4.945547634012333,11.398542760992996,4508.571598725146,5275.4166719341665,2739.1245319791387,31.462225324183706,15.625,2390.625,3656.25
A.mat,0.0050283720950210255,3.4059291591799945,3.405932871017641,23.199198651562497,0.17938529687647176,0.046334444773622606,3.4992027847225518,1.2696603050804074,4.4427988751890455,11.600353437352545,4914.528578871458,5601.92875401466,2688.682690930991,31.25872914809768,15.625,31.25,93.75
A.mat,0.013105950033291614,3.643112757721311,3.6431363317062466,25.34820715546875,0.11664069115229658,-0.008189766068604202,3.6263369341118525,1.2636897055993117,4.582564652671717,13.272270565471775,4045.932241119912,4872.158260352957,2714.4720323097745,46.229628959269284,15.625,62.5,4484.375
A.mat,0.006400908027180475,3.507521400245731,3.5075272407788,25.34820715546875,0.12173873516415235,-0.041494403991503885,3.766539481739777,1.2617065407941943,4.752267500270651,12.302706373181772,4404.3218305539285,5116.503249008276,2603.9498286292564,24.8239645658749,15.625,437.5,265.625
A.mat,0.01216279360953217,3.2763418919601968,3.2763644679067236,22.644774083203124,0.12909376234067693,0.0218561368172166,3.528649960934656,1.2599502430050813,4.445923375759491,10.734416193013322,4255.934155324238,5069.58140308223,2754.5743896329545,189.29762108832887,15.625,234.375,437.5
A.mat,0.02329654334288484,3.4162214643922404,3.4163008975653755,23.119013859375,0.20116301318328622,0.027122118751728316,3.522928304247333,1.2633370552011,4.450645869572431,11.670569093774263,4411.7103349201525,5209.793183180599,2771.0570063197465,52.57162603312751,15.625,265.625,93.75
A.mat,0.015944728345402528,3.3647091382034735,3.3647469175365883,23.023128548437498,0.012228600444196935,-0.005722955868724768,3.5769059078802936,1.2560181350707251,4.492658687739265,11.321267584709961,4146.773305122661,4996.192195955753,2786.7916346313464,57.825524234509295,15.625,156.25,5156.25
A.mat,-0.007377088444415284,3.4649782832198266,3.4649861362809133,22.34632404375,-0.2413337039066885,-0.032981066048120955,3.334580261015192,1.2394239184755724,4.132958533578746,12.006074503185017,4066.9269528999394,4886.445018641039,2708.772799623076,156.74428127287194,15.625,5093.75,46.875
