mean,skewness,std_freq,kurtosis_psd,env_peak_freq_1,env_peak_freq_2,env_peak_freq_3,group1_amplitude_PC1,group2_shape_PC1,group3_frequency_PC1,fault_type
0.0004248558624579,0.0160411770063151,1955.8765134276348,549.4178261730817,117.1875,242.1875,4265.625,-1.4879483186959594,-1.8608282962670233,2.7343063735124984,N
0.0007801432089397,0.0006817575176713,1946.2640614957409,555.3812333689606,117.1875,242.1875,4265.625,-1.4827947491317828,-1.8624944979073972,2.643962931069264,N
0.0007045751701321,0.0090485990399228,1947.7209686041376,554.5020935943452,117.1875,242.1875,3664.0625,-1.4760542425782541,-1.5724320830916283,2.5725451867487723,N
0.0009178902924597,-0.001100362499716,1927.2945924383607,574.7369770303674,117.1875,242.1875,4265.625,-1.4819971722691319,-1.5338335621293002,2.821840420683214,N
0.0005911180351486,0.0189939785349725,1882.270101839842,576.4812646466448,117.1875,242.1875,4265.625,-1.4874283147443452,-1.7273642398028286,2.9655499006863186,N
0.0002128482413844,0.0570430366182606,1893.0745790807412,566.2070165590524,117.1875,242.1875,4265.625,-1.4826413902457705,-1.6540593755646786,2.9464892027255942,N
0.000375746194414,0.01652318471707,1873.0070230347112,577.8282741866817,117.1875,242.1875,125.0,-1.4837542161013328,-1.65109207943812,2.9162952944287097,N
-0.0004193236495048,-0.0138952376255221,1857.797625538652,576.0902163751143,117.1875,242.1875,4265.625,-1.489774047685621,-1.812650056376933,3.0651140411176487,N
-0.0012597172126226,0.0095762481253981,1857.837757820312,577.3501464651193,117.1875,125.0,242.1875,-1.4884544369346808,-1.8007771547752223,3.0906547762489134,N
-0.0005081983263394,0.0093457637220128,1883.3542531146527,567.7810843263283,117.1875,125.0,242.1875,-1.492057781976459,-1.8238588665086726,2.973471732806204,N
-7.517391265481941e-05,-0.0258212948418101,1902.0356920265365,587.7178298453537,117.1875,242.1875,125.0,-1.4888062119035887,-1.8333750307064516,2.8905721353418916,N
-0.0004403779173201,-0.0478146663563842,1907.5880697905463,569.3398166398309,117.1875,242.1875,125.0,-1.4896822819796613,-1.719597186545082,2.9954418767136723,N
-0.0002572365996571,-0.0440348533793183,1913.599345402043,573.4950561696817,117.1875,242.1875,4265.625,-1.4899346486560496,-1.7126649202227875,2.98794448931706,N
9.74775541042348e-05,-0.0402451532637719,1923.5830683840504,565.1944248905306,117.1875,242.1875,125.0,-1.4892853580585317,-1.8541824875139103,2.8860568427427933,N
0.0006524665661813,-0.0297972529964881,1953.1776878721364,564.3266197998598,117.1875,242.1875,4265.625,-1.4890317480327517,-1.896105132822845,2.6187302210706065,N
0.0010167255141577,-0.0158797592926721,1968.2601237607723,540.753441496972,117.1875,4265.625,242.1875,-1.4860962468718977,-1.932740951188859,2.4677728197012767,N
0.0001909742577274,-0.0191413938524756,1967.17417113724,548.9319105816085,117.1875,242.1875,4265.625,-1.4875823448685275,-1.8503894022356808,2.4048869033666262,N
-2.309347196861292e-05,-0.0052318321443853,1949.139993044552,534.7908474456389,117.1875,242.1875,4265.625,-1.4839887914817946,-1.8540626104498947,2.4801284299553785,N
0.0008322191419497,-0.019339373467265,1928.828907304634,622.0910858697727,117.1875,242.1875,4265.625,-1.4874673349002756,-1.8387016486496799,2.6676712968578773,N
0.0009795883785878,-0.061790526719472,1901.910686502703,570.1777960477555,117.1875,242.1875,4265.625,-1.4947682664417212,-1.7789536573973364,2.9505952743169317,N
0.0005675798360714,-0.0369171813659643,1905.9233284844456,568.7901401774279,117.1875,242.1875,4265.625,-1.5015815349669948,-1.8936559663243568,3.011818381614523,N
-0.0006218824130157,0.0007362818186992,1947.0038873956653,588.7830504702968,117.1875,234.375,4265.625,-1.4941124647092354,-1.9117890788323826,2.713455236977791,N
-0.0009036846948984,-0.012408696007378,1920.7741787233515,589.1126037498088,117.1875,242.1875,4265.625,-1.4952352172839962,-1.9094437037921597,2.7555128394830724,N
-0.0001043010205572,0.0127920412028942,1918.3519518276717,570.1843190429976,117.1875,242.1875,4265.625,-1.490143330663026,-1.7658048984326198,2.7768081052628633,N
-0.0007886922836108,-0.0314893671116502,1939.0675687889425,620.5451988516094,117.1875,242.1875,4265.625,-1.484590209066536,-1.7955492255826548,2.513835254258667,N
-0.0007636018520372,-0.0811225428822142,1893.4414185118465,575.3195471753211,117.1875,242.1875,4265.625,-1.4841029299095192,-1.8065753056850606,2.7144652651701815,N
0.0010933558299351,-0.0350854887281213,1893.3382532360083,565.0629097871674,117.1875,242.1875,4265.625,-1.4908133406000106,-1.7763742562461609,2.8419463943586702,N
0.0019129885325766,-0.0520689524908951,1925.0824047721696,613.0180717566537,117.1875,242.1875,125.0,-1.4907707648598423,-1.9520084725968818,2.7537249212970876,N
0.0015810187236578,-0.039425704198566,1936.5133076307848,568.7705761471789,117.1875,242.1875,3546.875,-1.4867401729964924,-1.9409394161533438,2.5650819126627504,N
0.0012874533723892,-0.0080883213071594,1984.332568065416,546.0811062706518,117.1875,4265.625,242.1875,-1.4874298908995105,-1.9357016189284437,2.326207860783944,N
0.0006017543087443,-0.0385461213766111,1986.187818941284,593.6241827194588,117.1875,4265.625,242.1875,-1.4886349083878039,-2.052602076693121,2.3669725826637125,N
0.0001759310191886,-0.0670783072710857,1979.6946762679927,548.7197924829571,117.1875,4265.625,3484.375,-1.4786635312854068,-1.7974657646974799,2.3317872302184983,N
0.0013314930247118,-0.0825602378567361,1950.871232347247,543.1918441386819,117.1875,4265.625,242.1875,-1.4789567119362002,-1.7995402860359404,2.433452180992627,N
0.0022029749290408,-0.057549100089982,1926.726909979842,589.1335268465574,117.1875,4265.625,125.0,-1.4790307940027876,-1.8940800631494148,2.420748370677638,N
0.0012763746291644,-0.0668712818793414,1924.349740215192,532.1803494978057,117.1875,242.1875,4265.625,-1.4739826622958574,-1.8942157932167774,2.380116702813799,N
0.0008908595513841,-0.0797266348132963,1967.1994697295215,533.526967530889,117.1875,242.1875,4265.625,-1.4800651061322567,-1.88600713840747,2.447360639785093,N
0.0005480652919423,-0.0409833601446792,1973.592040200216,583.9756179587035,117.1875,242.1875,4265.625,-1.4820642861307725,-1.8993289664810218,2.344523855819588,N
0.0004068543755447,0.0004189468446621,1999.355068074886,525.357033113207,117.1875,242.1875,3546.875,-1.4844598182649704,-1.920050784923883,2.2373930790075107,N
0.0001093308319521,-0.0574494667672752,2019.1301671552003,511.5691029968227,117.1875,242.1875,4265.625,-1.4818958997156049,-1.8646628969051364,2.1641947606516716,N
-0.0010790436973416,-0.0773766438965124,1985.5674812885795,580.9381548519036,117.1875,4265.625,3601.5625,-1.4793569512169944,-1.8136375287106488,2.295289213675002,N
-0.0010431383934504,-0.0488979050288713,1963.7986687539976,560.1705789178567,117.1875,242.1875,3601.5625,-1.4827148749955172,-1.8273252410986647,2.476449915474651,N
-0.0003811553006585,-0.0509057741472387,1913.896617382,586.1139187359256,117.1875,242.1875,4265.625,-1.4821368574589073,-1.9212699825262682,2.66344599391571,N
0.000194999195873,-0.0234932254042712,1861.5448650448516,614.8539048389586,117.1875,242.1875,125.0,-1.477701548337913,-1.6682429508215233,2.8957636470663126,N
0.0004780803240047,-0.0269380875377973,1860.35135348454,581.8187717931651,117.1875,242.1875,4265.625,-1.4844359563645633,-1.6405957753321596,3.030280337201054,N
-0.001131513927494,-0.0681698859271801,1922.9165744521567,568.9923190797556,117.1875,242.1875,4265.625,-1.490655624522862,-1.926255530174268,2.732752441639982,N
-0.0036523287672072,-0.1057043535207928,1950.2813337698935,586.6463804838644,117.1875,4265.625,242.1875,-1.4818583993894794,-1.6886127957667993,2.5068961623223305,N
-0.0034664688312673,-0.1265683657179176,1942.2739095096333,543.9138391824982,117.1875,4265.625,242.1875,-1.4738811921979296,-1.60539957745774,2.4238673634001677,N
-0.002218730072678,-0.1223391474995894,1953.1898561968464,538.1205137959569,117.1875,125.0,4265.625,-1.4718442390717241,-1.6085180729155981,2.313178137242484,N
-0.0019347615993577,-0.0714031034722478,1937.1865584566567,591.0198628645595,117.1875,4265.625,125.0,-1.481748421426093,-1.8720020107129234,2.491667574211325,N
-0.0009694713735125,-0.0625264925650044,1912.5898820815623,545.4641678541076,117.1875,125.0,242.1875,-1.4857846735351872,-1.891969433035871,2.5862297065732807,N
0.0003198084537762,-0.0435239419415545,1895.1804460972987,581.5134872646521,117.1875,125.0,242.1875,-1.4802342088680625,-1.8779279520025687,2.694952537066198,N
0.0010690726587694,0.0003189283798876,1894.1455991055288,598.264176353491,117.1875,242.1875,125.0,-1.4787534240614764,-1.9068804358161804,2.6226799067027944,N
0.0014600447156281,0.0137435598366055,1942.840498209012,551.4245573167087,117.1875,242.1875,4265.625,-1.4783044277743593,-1.8983852051879886,2.3244946892245872,N
0.0015536987928607,0.0029811064032274,1940.9082293842864,565.4190580785639,117.1875,179.6875,4265.625,-1.477257800077442,-1.880547430729164,2.366952554157278,N
0.0019000051293489,0.0001799913964223,1955.6088167214575,579.0374402821641,117.1875,242.1875,4265.625,-1.4787200292782536,-1.9343933678244465,2.3814737611552306,N
0.0018814373935421,0.0247182894892598,1952.4250917840388,599.3558340549218,117.1875,242.1875,4265.625,-1.4839143507368788,-1.887634094978721,2.4468655607347376,N
0.0011707610716839,0.0342862281943597,1880.899517871277,578.1350438725908,117.1875,242.1875,4265.625,-1.4873997444086775,-1.8697427780345715,2.8656750666797772,N
0.0014218656684935,0.0409053185624331,1825.1389827496089,634.2172197075931,117.1875,242.1875,125.0,-1.4856548064058652,-1.8869500193005395,3.0252987847270023,N
0.0015946654793537,0.0301206664580204,1860.5961142069907,582.1034653467029,117.1875,242.1875,125.0,-1.4832854335929517,-1.7839396052556842,2.9959840978825096,N
0.0008000571024579,0.0189332717374863,1892.263872045061,600.5397350828152,117.1875,242.1875,125.0,-1.4829926061601006,-1.7651695200440234,2.8088471158195394,N
0.0009525057754145,-0.0149615362338787,1863.3678160324243,639.383186396975,117.1875,242.1875,125.0,-1.4849650249268465,-1.8195821046350102,2.934469340879068,N
0.0011698357110866,-0.0035612580838678,1859.4895142890043,598.9494489533538,117.1875,242.1875,125.0,-1.4891609464311781,-1.8027758339244224,3.0621258064712484,N
0.0003536953719797,-0.0039439473229288,1861.6404323532745,595.2508563555699,117.1875,242.1875,4265.625,-1.4887661967218893,-1.7924334106894917,3.0554795390658303,N
-0.0001452689260464,-0.0222149811639889,1847.7485497017287,598.0709685097411,117.1875,125.0,242.1875,-1.4882308313076398,-1.8280161316038515,3.033204838593087,N
-0.0006639488580784,-0.014212084003598,1852.3356146041515,578.9318579814925,117.1875,242.1875,4265.625,-1.4883807049854207,-1.9040043776345246,2.973503418026442,N
-0.0008183284659289,-0.1315826531025095,2717.8538052220906,798.9873838122039,117.1875,3906.25,8046.875,-1.513566740158177,-1.7298585180824313,2.001733328033016,N
-0.0022133161611457,-0.1731534378906492,2704.0153642545147,703.1962238743894,8046.875,117.1875,4148.4375,-1.5143855589931634,-1.7855120832205507,2.1038003467751545,N
-0.0025258701079077,-0.181543662606077,2700.1232068526915,668.0049210134775,3906.25,8046.875,4148.4375,-1.5103825716975716,-1.6747462660746024,2.0564349412486846,N
-0.0027051969996446,-0.20681578845241,2687.465630539416,764.7042979162699,8046.875,234.375,117.1875,-1.5100354217727718,-1.6428955116365642,2.2464520847788316,N
-0.0029587812336461,-0.2022279990945912,2662.7785774409545,534.5524952852303,117.1875,8046.875,4265.625,-1.5060017010817175,-1.7270005624694373,2.297430228425678,N
-0.0026662228717784,-0.1428867740988542,2656.593508958775,566.2344515573982,117.1875,3906.25,8046.875,-1.5106269990304948,-1.8894441617594655,2.376132692531434,N
-0.0027893568064201,-0.2284359916221023,2687.2414412232383,510.1414708406513,117.1875,8046.875,4265.625,-1.514364347186165,-1.4710370999897153,2.9509996602333546,N
-0.0025949713885479,-0.1955446456735603,2695.488260368226,585.573427111429,117.1875,234.375,8046.875,-1.5067500531869582,-1.4728883766103997,2.558409526442823,N
-0.0022298992727769,-0.1254198955684114,2688.8274292514525,795.6102453789281,117.1875,8046.875,3906.25,-1.5040684517077738,-1.6664118900621954,2.121640661642804,N
-0.0018040826842901,-0.199516210503091,2734.379456049792,740.5397800882796,8046.875,117.1875,3726.5625,-1.5102161615610743,-1.6145719080076837,2.2622067696046653,N
-0.0009179619573714,-0.2540097199823304,2697.487796225436,737.1513951627741,234.375,8046.875,117.1875,-1.5109599895655434,-1.6562749049630983,2.254446598826468,N
0.0001508524163052,-0.2512489393156755,2681.162790677466,618.081960693135,8046.875,117.1875,4148.4375,-1.5132847214701326,-1.8048015700998736,2.1587786090890195,N
0.0006418838768704,-0.2030528147484247,2751.296490628082,725.3163622782876,117.1875,3906.25,8046.875,-1.5154089258717316,-1.7562220498783239,2.0325800251365074,N
-4.924875435768293e-05,-0.14647317509105,2743.596601213597,588.219301553718,117.1875,8046.875,3789.0625,-1.5181838499879776,-1.7913122224137732,2.3339182780729755,N
-0.0017903354857529,-0.1701610369427257,2699.7134415834407,534.2671409491724,117.1875,8046.875,4023.4375,-1.5158031214231282,-1.6666027637838994,2.6039983303821455,N
-0.002535392746304,-0.1844641673391954,2722.4232819785284,640.7215700480823,117.1875,8046.875,3906.25,-1.5192982758978215,-1.682316476535081,2.594465810799836,N
-0.0028148110679233,-0.1822656982366707,2723.646405733384,590.3838525322433,8046.875,117.1875,4148.4375,-1.5214772830188472,-1.8352195443809844,2.453212536605507,N
-0.0039894318779985,-0.2368946407086035,2683.5864540155003,857.6539121705837,117.1875,3906.25,8046.875,-1.4982656460480228,-1.447891366248738,2.028030873476451,N
-0.0037739376301398,-0.2755145162550829,2700.561435684088,719.4898343832674,117.1875,8046.875,3906.25,-1.499843957507143,-1.417928034503385,2.158445406152761,N
-0.0024007708824311,-0.2078492059623774,2698.135254604844,625.9427272086275,117.1875,8046.875,3906.25,-1.5062926678048851,-1.5424259592720613,2.1154381662952777,N
-0.0018093403091107,-0.1652578462687757,2676.0123441987826,629.509537619867,117.1875,3906.25,8046.875,-1.5085568952356774,-1.6513562143113754,2.3948781947204663,N
-0.0019978416182764,-0.1424906054217408,2677.694890070967,559.8377387618717,117.1875,8046.875,4148.4375,-1.5054286568286694,-1.6870281281441275,2.5450923712063265,N
-0.0022506537858583,-0.120691033577176,2690.73759913316,675.1056184876289,3906.25,117.1875,8046.875,-1.4987572725285747,-1.5470791630312712,2.1451176793427766,N
-0.0026142009461777,-0.1335002319671283,2696.1256423456407,565.7057153782323,117.1875,8046.875,4148.4375,-1.507519752594512,-1.5088056362069153,2.409437691899269,N
-0.0030342181796418,-0.1307320698811024,2726.854496840129,660.8183436600245,8046.875,117.1875,3906.25,-1.520721471409497,-1.7406798005369777,2.676182519996376,N
-0.0031086608772133,-0.2052092195258985,2726.8904717218,809.6102788939894,8046.875,4148.4375,117.1875,-1.5141566843648888,-1.7481011038452103,2.3325932144318737,N
-0.0024529876670524,-0.1964927817263895,2709.03943328936,788.8369013672714,117.1875,8046.875,3906.25,-1.506942164582492,-1.787327679791318,1.9867668190954957,N
-0.0018986795640492,-0.1568254820153413,2705.1468992341115,830.6737002498413,117.1875,3906.25,8046.875,-1.5108008284127148,-1.8977181454856502,1.979311783295368,N
-0.0017596499557695,-0.1816395772667251,2694.458851732916,611.4016099105208,117.1875,8046.875,3781.25,-1.5100962038607388,-1.7689602223381873,2.235395363744785,N
-0.0013613066345271,-0.147306534048617,2708.807216035022,743.5453927698359,117.1875,8046.875,3906.25,-1.5128159013862992,-1.7256040665239831,2.4742235104302432,N
-0.0001908183242868,-0.1064596674009054,2671.4277057384165,572.9747888413514,8046.875,117.1875,4148.4375,-1.5115464775705987,-1.8282389191277038,2.3500276517089556,N
0.0007824942300428,-0.1399731502204063,2692.0451364974238,665.8857638430359,3906.25,8046.875,117.1875,-1.5099616493132955,-1.8424913961567149,2.2948374798018425,N
0.0004650100839819,-0.1764182139277477,2697.945077818172,668.4489431592649,117.1875,8046.875,3906.25,-1.515719932709366,-1.7570970839926574,2.7837752214798965,N
-0.0002031564890495,-0.2249399032752566,2665.583762004325,569.8381413330385,117.1875,8046.875,234.375,-1.5108078305904316,-1.7338348667148378,2.749754757924914,N
-0.0011392819019486,-0.1775269299018131,2702.0691028792908,874.3852575210383,117.1875,8046.875,3906.25,-1.5047541033577312,-1.6920716783808318,2.170052384270585,N
-0.0017173621636933,-0.1321652039068319,2726.742063557599,770.7201396001165,8046.875,117.1875,4148.4375,-1.5109980763232476,-1.6595398996830024,2.2333134625834945,N
-0.0012964892664057,-0.200897815652723,2688.123963453162,725.1295438606749,117.1875,8046.875,3906.25,-1.5090075184760756,-1.6759067983030356,2.2483946399551114,N
-0.000631218048833,-0.1537112574770636,2688.38108675644,633.1362471376871,117.1875,8046.875,3906.25,-1.5114257672940312,-1.6645829098947125,2.4496091302394634,N
-0.0004768952935797,-0.0992697934110175,2680.213902222485,597.1502437279153,117.1875,8046.875,3906.25,-1.5076935092666264,-1.5894044233421563,2.1999993564648794,N
-0.0005252503552776,-0.1161463391207503,2704.0396485740494,723.5309366125065,8046.875,3906.25,117.1875,-1.5088646665628582,-1.5751734946155833,2.2051653590301497,N
-0.0009937872407319,-0.1590186327620991,2753.420928255141,640.7230872115039,8046.875,4265.625,4023.4375,-1.521715995049814,-1.7650897967601458,2.516698905439145,N
-0.0009914549728984,-0.1742642145268465,2739.2515146921164,704.0038631701043,3906.25,8046.875,117.1875,-1.519655541164381,-1.7995625280493819,2.304640099789866,N
-0.0008500732461414,-0.1874843503519786,2695.342631302477,645.4050395344417,117.1875,8046.875,3906.25,-1.5159401198129403,-1.6061521584890783,2.513106022070823,N
-0.0018694138288916,-0.1913852822335586,2721.9665063683137,762.051364119181,117.1875,8046.875,3906.25,-1.5119937435556112,-1.6021064462935646,2.346332078380169,N
-0.0025188361036001,-0.1632098854577799,2708.5004144562577,778.3298753978927,8046.875,117.1875,3906.25,-1.5112097502976114,-1.7531981960633456,2.405432072667838,N
-0.0029897696621646,-0.0902870946387247,2664.6002600099705,583.0041329722737,8046.875,234.375,3898.4375,-1.507797911324015,-1.8097143022164837,2.15889512224313,N
-0.0023451999168001,-0.1405334674061162,2638.9387909242423,711.0751048823661,3906.25,8046.875,117.1875,-1.4919720084141992,-1.2673476236497465,1.9714444480567248,N
-0.0009747204816536,-0.2859814251966878,2633.589635318438,488.3009127473408,117.1875,8046.875,4265.625,-1.5015266882437026,-1.1901490198189064,2.6074378841638497,N
-0.0004444186219479,-0.2099338718375311,2651.7754992608934,597.2897204705697,117.1875,3906.25,8046.875,-1.5012361030133312,-1.5443944072914404,2.441170430525893,N
7.610261772863755e-05,-0.1623241627942299,2645.0758330999624,603.737608501252,117.1875,8046.875,234.375,-1.5016490488245586,-1.6714047022303364,2.445718770355092,N
0.0010703802463476,-0.1951229953698611,2621.8114709578517,577.3115044430219,117.1875,3906.25,8046.875,-1.5055158816780458,-1.73320662801303,2.5195571771724716,N
0.0011586361307186,-0.192541289157081,2610.3374293323627,712.1247204543029,117.1875,3906.25,3789.0625,-1.5045973611210093,-1.773722076330897,2.3834549547888466,N
-0.0003771070966527,-0.1731398636702846,2642.063373754824,564.6367606870484,117.1875,8046.875,4265.625,-1.5105718850364087,-1.7249054258946064,2.5467805549795712,N
-0.0006330227266835,-0.1991921412457264,2650.1142498847985,646.3725665464694,117.1875,8046.875,3906.25,-1.5077208487756624,-1.7557292445703647,2.2222921061606726,N
0.0001950941551105,-0.2490229717946803,2642.2683928073484,595.2266402907663,117.1875,8046.875,4148.4375,-1.4967839458360412,-1.3833971053604757,2.282962562713863,N
0.0006018036054723,-0.2015509613847509,2687.5291215151087,595.1539462134733,117.1875,3906.25,8046.875,-1.5048722465570037,-1.3182966093447814,2.6048977026784725,N
0.0002166675149997,-0.1393705527073144,2726.566301944259,671.4655217026445,117.1875,3906.25,8046.875,-1.509079195228195,-1.4929535563497405,2.668765409676074,N
0.0007964359197359,-0.1336107098059203,2692.8339258753226,573.6685693549794,117.1875,8046.875,3781.25,-1.505039947564495,-1.5103483553859647,2.417552359123647,N
0.0024163061098797,-0.1134467328575961,2702.4622408718096,705.2969034253779,117.1875,3906.25,8046.875,-1.5120185814243203,-1.740274439319928,2.1438823389085417,N
0.0030756336847595,-0.1297325034429362,2679.9915620769675,631.5221160500171,8046.875,117.1875,3906.25,-1.5158677417543163,-1.7990252606149633,2.5171725521812935,N
0.0039314168294398,-0.1811078763632421,2668.777931423788,658.0152535352697,3906.25,8046.875,117.1875,-1.5122878391922419,-1.8390416063882837,2.330397929685433,N
0.0037178591401674,-0.2014574622963496,2671.574530828803,589.8074448253099,3906.25,117.1875,8046.875,-1.5092969533824676,-1.6709843185645032,2.262693757432338,N
0.0034981599749921,-0.1145055129993004,2677.6006348380124,559.0535214799867,117.1875,3906.25,8046.875,-1.5059811475514293,-1.6769677065429067,2.0595724194302525,N
0.003395246378443,-0.0895111474180972,2615.0177524500136,652.2457760193518,117.1875,8046.875,3906.25,-1.5026511749655547,-1.765740027133554,2.138038298555173,N
0.002469051542994,-0.1759139748925162,2617.104532884239,461.8390699362498,117.1875,3781.25,8046.875,-1.5104398759999322,-1.6905968399974984,2.851991311179717,N
0.0020858426960825,-0.1410555033608762,2721.329822104716,642.7771922665811,117.1875,3906.25,8046.875,-1.519444974174178,-1.795834737321434,2.567827453658238,N
0.0023754905037876,-0.1260813585155541,2663.891878046732,501.3219056257056,117.1875,8046.875,3781.25,-1.5128225133034616,-1.8196097301630674,2.6646159458012115,N
0.0026800252075886,-0.1523347768766904,2690.832849797214,577.6436249691897,117.1875,3789.0625,8046.875,-1.5076726965568208,-1.6465839821074668,2.3337673850749923,N
0.0037022599774962,-0.1209085113936083,2697.8936458884937,787.3596073926605,8046.875,3906.25,3789.0625,-1.5034400072212275,-1.6573993151268331,1.9829526109619375,N
0.0051915809249962,-0.1615251324325777,2642.447112785579,512.6815177692464,117.1875,8046.875,3906.25,-1.5031302810755547,-1.6237754886378948,2.3475252466130003,N
0.0055304318558542,-0.203535629736711,2662.431194163081,676.0804606453063,117.1875,3906.25,8046.875,-1.5032568284350456,-1.5303980138654654,2.130814581153407,N
0.0054926398208972,-0.1674012963255235,2698.0325235975483,645.768662964544,117.1875,8046.875,3781.25,-1.5044357652630957,-1.5183356063162272,1.8980844707381075,N
0.0046695451400521,-0.1180667639375847,2701.8283348276323,639.0497049213003,117.1875,3789.0625,8046.875,-1.5161133689483683,-1.8053947869027196,2.2176804748631307,N
0.0036380890251106,-0.152090533131578,2725.376201326894,628.9511652226557,8046.875,234.375,4148.4375,-1.5163563442446086,-1.738349663594726,2.6366673762732633,N
0.00357641943413,-0.2121889122773543,2734.80197721525,554.8214155011852,3906.25,8046.875,234.375,-1.5151880522624543,-1.626901307748781,2.598997559344911,N
0.0035340452807914,-0.1432811922018077,2695.768829267256,577.39963741665,3906.25,117.1875,8046.875,-1.5073116818275618,-1.680073257326231,2.520483057484403,N
0.0024318163823295,-0.1237426971376198,2687.9781379842334,582.1666011594058,117.1875,8046.875,3906.25,-1.5046694199432735,-1.7201070584229794,2.441374227649202,N
0.0008596002533639,-0.1785007829352732,2712.076242324201,750.3976595552607,117.1875,3906.25,8046.875,-1.5076714716918007,-1.7056672306046212,2.1678985509197646,N
-0.0012182258477237,-0.1667987384993331,2705.458659509105,632.2594314743908,8046.875,117.1875,3906.25,-1.5118834452708687,-1.7180334948915614,2.3370379095757734,N
-0.0024727721309964,-0.1560972739301486,2684.050932856334,588.2474307625748,8046.875,117.1875,3906.25,-1.5056463090483736,-1.738922898163339,2.3226583207681215,N
-0.0031065160178289,-0.1226075486019571,2710.9457320391107,689.6357085378121,117.1875,8046.875,3906.25,-1.5059514636649738,-1.691702049908897,2.21196150085223,N
-0.0043948720572388,-0.1264824887007281,2714.2294533613504,527.7679261764382,117.1875,8046.875,4265.625,-1.5126505437200357,-1.6776443554968086,2.5656745154560308,N
-0.0055352094459797,-0.1648703142185831,2716.8878124571856,653.2845208167246,117.1875,3906.25,8046.875,-1.5147152455962178,-1.7965226904731608,2.427429456589341,N
-0.005358342366668,-0.1917124177683661,2723.651913470655,576.1386938182267,8046.875,4265.625,4148.4375,-1.5136678475750744,-1.6318134714612005,2.3874462252066246,N
-0.0040372100384853,-0.1530829838517861,2683.3185772609054,618.0447895765433,3906.25,117.1875,8046.875,-1.5064469173826271,-1.6243994626872693,2.0893964588812,N
-0.0030626641877027,-0.1337901587758496,2678.347856906807,791.0087052706637,117.1875,3906.25,8046.875,-1.5061741990945237,-1.6661589962964862,2.0116818158937524,N
-0.0017682286286812,-0.1227757008920401,2734.7232158938764,670.8892277380578,117.1875,8046.875,3781.25,-1.5143448156449084,-1.6635935658115415,2.0343453826444264,N
-0.0009943482674608,-0.1071128345235442,2752.0081244083767,793.4720594529773,117.1875,8046.875,3789.0625,-1.514626827359999,-1.7153480690463276,2.0531947270023645,N
-0.0022346967456559,-0.1349922368746823,2687.7243436501576,566.1894789145614,8046.875,117.1875,4148.4375,-1.510394994014252,-1.7785054153062043,2.2841747818604046,N
-0.0029239022428269,-0.1634896280385191,2672.092174378492,577.8196265084191,3906.25,117.1875,234.375,-1.505559894905533,-1.7498130938115302,2.2063005954263852,N
-0.0025092677937856,-0.1778926140010067,2706.016630478415,570.5810830044503,117.1875,8046.875,4265.625,-1.5132086551158215,-1.7150211673508386,2.651998487935176,N
-0.002192172692269,-0.1629419916869997,2724.3870421303,589.1198577518464,117.1875,8046.875,3906.25,-1.520142840806578,-1.6958487454106184,2.7157098148622416,N
